StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,ConsentForm,AgentNameCheck,AgentTypeCheck,TopicCheck,GodspeedMETI_1,GodspeedMETI_2,GodspeedMETI_3,GodspeedMETI_4,GodspeedMETI_5,GodspeedMETI_6,GodspeedMETI_7,GodspeedMETI_8,GodspeedMETI_9,GodspeedMETI_10,GodspeedMETI_11,GodspeedMETI_12,GodspeedMETI_13,GodspeedMETI_14,GodspeedMETI_15,GodspeedMETI_16,GodspeedMETI_17,GodspeedMETI_18,GodspeedMETI_19,GodspeedMETI_20,GodspeedMETI_21,GodspeedMETI_22,GodspeedMETI_23,GodspeedMETI_24,GodspeedMETI_25,GodspeedMETI_26,GodspeedMETI_28,GodspeedMETI_29,Appelman_1,Appelman_2,Appelman_3,Appelman_4,Appelman_5,Appelman_6,TrustBehaviour_1,TrustBehaviour_2,TrustBehaviour_3,TrustBehaviour_4,TrustBehaviour_5,TrustBehaviour_6,TrustBehaviour_7,TrustBehaviour_8,TrustBehaviour_9,AIChatbotsFrequency,ScienceContent,AIChatbotsUsed,Experience_1,Experience_2,Experience_3,Experience_4,Experience_5,Experience_6,Experience_7,Experience_8,Experience_9,Experience_10,Experience_11,Age_1,Gender,Gender_4_TEXT,Sex,English,Languages,Languages_11_TEXT,Education,Unrealistic,Unrealistic_2_TEXT,Unrealistic_coded,TechnicalIssues,SurveyTopicCheck,SurveyTopicCheck_coded,Condition,Reread,completion_code
2024-11-29 13:25,2024-11-29 13:32,0,100,381,1,2024-11-29 13:32,R_5JaAhXEtevcTC4J,anonymous,EN,1,1,2,2,1,88,92,86,85,85,71,95,85,92,74,94,89,72,76,10,20,20,12,10,10,20,7,21,11,17,27,100,0,1,2,0,1,-1,0,18,19,20,17,20,19,19,20,19,4,5,"1,3",4,4,4,4,3,2,3,4,5,3,3,33,2,,1,1,1,,7,1,,0,1,,0,High,0,BHG776QJJC6Y
2024-11-29 11:49,2024-11-29 12:06,0,78,1035,0,2024-11-30 12:06,R_1dLatYS16Epd1pL,anonymous,EN,1,1,2,2,1,100,91,100,87,100,93,98,100,100,100,100,89,94,100,17,0,0,11,17,0,0,0,0,12,1,0,100,0,2,2,2,2,-2,2,20,21,21,16,17,21,21,21,21,1,3,"1,3",5,5,5,1,1,2,4,1,1,2,1,,,,,,,,,,,0,,,0,High,0,
2024-11-29 12:59,2024-11-29 13:00,0,4,45,0,2024-11-30 13:00,R_81nj0YYhDQnT4FB,anonymous,EN,0.10000000149011612,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,Medium,0,
2024-11-29 13:02,2024-11-29 15:04,0,4,7314,0,2024-11-30 15:04,R_5GJOF2qGv4ocXfV,anonymous,EN,0.30000001192092896,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,High,0,
2024-11-30 15:27,2024-11-30 15:29,1,100,115,1,2024-11-30 15:29,R_5qM07dRHmGl43vj,preview,EN,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Testing,3,Medium,1,SULUB93NLW3B
2024-12-04 12:24,2024-12-04 12:31,0,100,397,1,2024-12-04 12:31,R_76YeSQ8cEW7K3Ad,anonymous,EN,1,1,1,1,1,61,77,0,63,70,95,90,81,94,53,54,61,48,74,26,4,52,52,40,44,34,37,52,48,46,32,100,0,1,1,2,2,-1,2,16,19,19,17,16,17,20,19,16,7,4,1,4,4,4,2,2,2,2,3,2,2,2,34,2,,1,1,1,,7,1,,0,1,This study was about learning how people feel about ai chatbots when these ai summarize scientific studies.,1,Medium,0,6B4Y4D3WNHBQ
2024-12-04 12:23,2024-12-04 12:34,0,100,657,1,2024-12-04 12:34,R_7g7uHB90xTrYxme,anonymous,EN,0.6000000238418579,1,6,1,1,98,98,98,97,100,60,50,98,88,99,100,97,99,97,2,2,5,4,8,3,43,2,46,6,3,45,100,0,2,2,2,2,-1,2,20,20,20,16,16,20,20,20,20,3,1,1,4,4,4,4,2,2,2,2,2,2,2,47,2,,1,1,1,,6,1,,0,1,This study was about my thoughts about the use of AI in pharmaceutical literature.,1,Low,0,A3HNB4SNHJZC
2024-12-04 12:25,2024-12-04 12:35,0,100,591,1,2024-12-04 12:35,R_5mSn8VPvMMzvVoB,anonymous,EN,1,1,2,2,1,100,100,96,100,100,66,85,90,100,100,100,100,99,87,10,0,0,20,0,10,0,6,27,0,10,32,100,0,1,2,2,2,-2,1,19,20,20,15,15,20,19,21,19,7,4,1,4,4,4,1,2,3,1,1,1,1,1,37,3,,2,1,1,,4,1,,0,1,I am not sure,5,High,0,U6PAAFNH49WJ
2024-12-04 12:25,2024-12-04 12:38,0,100,742,1,2024-12-04 12:38,R_5xSr5lYtOGUWslo,anonymous,EN,1,1,2,2,1,100,100,100,100,100,80,100,100,100,100,100,100,100,94,0,0,0,0,0,0,0,18,12,8,16,9,100,0,1,2,2,1,-1,1,20,20,19,15,16,21,18,21,18,6,7,"1,4",3,1,2,1,1,4,5,3,1,1,1,37,3,,2,1,1,,7,2,I can tell that the Dr. Simone description was written by chatGPT but I let it slide because a lot of things are written by chatGPT nowadays,1,1,Not a clue :),5,High,0,VHWAKB5BPRFJ
2024-12-04 12:31,2024-12-04 12:39,0,100,506,1,2024-12-04 12:39,R_8MWj7HVp01LcaDF,anonymous,EN,0.8999999761581421,1,1,1,1,0,0,0,0,50,39,8,50,50,58,62,0,54,50,44,50,52,47,100,50,53,50,71,59,100,82,100,0,0,-1,1,2,0,-1,18,17,18,18,20,21,17,17,15,7,7,1,3,2,3,1,2,4,4,1,1,1,1,42,2,,1,1,1,,9,1,,0,1,Seeing how trustworthy people think AI is.,1,Medium,0,VD55GSDMV5RB
2024-12-04 12:33,2024-12-04 12:41,0,100,458,1,2024-12-04 12:41,R_7dojfMZfHYVVqTU,anonymous,EN,1,1,1,1,1,50,50,50,50,100,80,71,93,89,73,94,94,84,89,50,50,50,50,15,14,13,15,30,22,16,0,100,0,2,0,2,2,-1,1,20,21,21,17,17,20,18,21,18,3,3,"1,7",4,3,5,1,2,4,5,3,2,5,5,71,3,,2,1,1,,5,1,,0,1,"believing chatboxes, especially for medical advice",1,Medium,0,NYELZ3ZF9NTZ
2024-12-04 12:26,2024-12-04 12:46,0,100,1197,1,2024-12-04 12:46,R_8Wacq7DmGswT2dr,anonymous,EN,0.699999988,1,6,1,1,92,29,79,32,83,91,77,82,80,80,75,80,90,89,11,20,16,15,20,25,27,17,71,20,21,17,100,0,2,2,1,1,-2,1,19,20,20,19,16,20,19,20,20,1,2,"1,3",4,4,4,5,1,1,4,5,5,4,4,26,3,,2,1,1,,7,1,,0,1,"The study focuses on the effectiveness and safety of a new medication called Velocerin, which targets inflammatory conditions by inhibiting the TNF-alpha protein, showing significant improvement in symptoms and quality of life for patients.",3,Low,0,3DFT3PNRZKL3
2024-12-04 12:23,2024-12-04 12:48,0,100,1488,1,2024-12-04 12:48,R_3xpXDGB10HHN7d7,anonymous,EN,1,1,2,2,1,71,55,88,71,29,44,45,45,46,44,54,39,50,37,30,44,50,43,89,50,58,50,55,56,57,53,100,0,-2,-2,-1,-2,2,-2,15,15,16,20,21,16,15,15,15,7,7,"1,3,4",2,1,1,1,4,4,5,2,1,1,2,42,2,,1,1,1,,7,1,,0,1,I don't know.,5,High,0,DBFPWZXXY6DK
2024-12-04 12:46,2024-12-04 12:54,0,100,494,1,2024-12-04 12:54,R_3lAG6WkEQ9HX9TP,anonymous,EN,1,1,6,1,1,5,0,8,3,86,50,50,93,50,94,97,50,97,50,5,0,12,10,7,8,50,50,50,50,50,50,100,0,2,2,2,2,-2,2,19,20,20,16,16,20,17,19,17,4,3,1,3,2,2,1,2,4,3,2,1,1,1,59,3,,2,1,1,,8,2,"Nothing was confusing, but I wanted to add a comment regarding some of my answers.  For some answers, I answered mid range because I don't think AI is either nice or not nice, or fair or unfair.  AI is just a computer program.  ",2,1,To determine our beliefs and feelings about AI generated content.,1,Low,0,UNEBPBUGQPJZ
2024-12-04 12:48,2024-12-04 12:55,0,100,386,1,2024-12-04 12:55,R_5CrdenD7lr3kTXO,anonymous,EN,1,1,2,2,1,100,100,100,100,75,51,50,50,50,89,90,85,87,90,13,7,4,6,15,50,50,50,50,50,50,50,100,0,0,-1,-2,-1,1,-1,20,16,20,16,18,21,19,20,15,1,1,"1,2,3,4,5",3,4,3,2,1,1,4,4,2,2,1,52,2,,1,1,1,,7,1,,0,1,Reading a story summarized by AI and my trust in it.,1,High,0,FANGSLEBTC33
2024-12-04 12:51,2024-12-04 12:59,0,100,513,1,2024-12-04 12:59,R_36lQCiZCQiX9V0Y,anonymous,EN,0.8999999761581421,1,6,1,1,70,79,69,61,60,74,100,100,73,73,71,76,84,80,15,23,19,15,0,8,6,30,24,30,4,0,100,0,0,0,1,1,-2,2,18,20,18,16,17,19,19,20,18,3,2,"1,3",3,4,5,4,4,2,3,5,4,4,5,35,3,,2,1,1,,7,1,,0,1,THE STUDY WAS ABOUT PERCEPTION OF COMMUNICATED INFORMATION,3,Low,0,HAJ4UHXWJFZL
2024-12-04 13:11,2024-12-04 13:17,0,100,397,1,2024-12-04 13:17,R_7mJy7lZ4n1inXrk,anonymous,EN,1,1,1,1,1,42,53,60,38,58,58,75,78,71,74,75,62,63,59,35,26,37,41,26,26,10,19,43,41,31,24,100,0,1,0,1,0,1,-1,18,19,19,18,17,18,21,19,18,4,7,"1,4",5,5,5,2,1,1,3,1,1,1,1,34,3,,2,1,1,,5,1,,0,1,How people think about AI,1,Medium,0,9A2H2A7A4EYS
2024-12-04 13:07,2024-12-04 13:19,0,100,722,1,2024-12-04 13:19,R_5cnf00CBpCE0MbZ,anonymous,EN,1,1,1,1,1,50,64,23,0,76,73,51,71,72,89,88,50,85,73,22,10,26,26,34,50,51,50,51,50,50,21,100,0,1,1,2,2,-2,1,19,18,19,17,15,19,19,19,18,2,4,"1,4",5,5,4,1,1,1,3,1,1,1,1,48,3,,2,1,1,,4,1,,0,1,Judging how participants perceive blog posts posted by AI and our level of trust in the information.,1,Medium,0,KA8B6LU9HLDV
2024-12-04 13:26,2024-12-04 13:33,0,100,419,1,2024-12-04 13:33,R_5NzuPD2Q9JllIZv,anonymous,EN,1,1,1,1,1,79,26,26,38,77,69,75,68,74,64,27,70,66,75,34,24,73,37,27,34,22,27,23,29,24,23,100,0,1,1,1,2,-1,1,20,20,19,16,17,19,20,19,20,1,1,"1,4",5,5,4,4,2,2,4,5,5,4,5,35,3,,2,1,1,,7,1,,0,1,Perceptions of Communicated Information.,3,Medium,0,WKGYX4XP9XX3
2024-12-04 13:26,2024-12-04 13:33,0,100,456,1,2024-12-04 13:33,R_1slHGkdFISVtCHD,anonymous,EN,1,1,6,1,1,50,50,25,69,66,66,67,73,60,72,73,76,67,86,50,19,50,13,27,13,32,50,50,38,26,32,100,0,1,0,1,1,-1,1,19,20,20,16,20,20,19,19,19,5,4,1,4,4,4,2,2,2,2,2,1,1,2,59,2,,1,1,1,,5,1,,0,1,I think it is measuring trust in AI solutions.,1,Low,0,XK8N7FX8ZNQ7
2024-12-04 13:26,2024-12-04 13:35,0,100,560,1,2024-12-04 13:36,R_1wdYMPPiov9r6Yp,anonymous,EN,1,1,2,2,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2,2,2,2,-2,2,19,20,20,16,16,20,20,20,18,2,4,"1,2,3,4",4,4,4,3,2,2,3,2,2,2,2,42,2,,1,1,1,,4,1,,0,1,How people respond to posts that are written by humans versus those that are written by AI.,1,High,0,3SVD3MSB56H2
2024-12-04 13:26,2024-12-04 13:45,0,100,1194,1,2024-12-04 13:45,R_3bUdUPFxNChC2Cb,anonymous,EN,1,1,6,1,1,0,0,0,0,51,50,50,50,50,78,81,50,86,50,26,24,51,50,51,50,51,50,50,51,51,51,100,0,1,0,1,2,0,0,15,15,18,18,19,15,19,15,21,1,8,"1,3,4",4,4,3,1,1,1,3,3,1,1,4,44,2,,1,1,1,,7,1,,0,1,To see participant view on AI used to summarize reading info,1,Low,0,GVME6V5E9VGS
2024-12-04 13:38,2024-12-04 13:48,0,100,600,1,2024-12-04 13:48,R_16WFkgbZTYJVNkJ,anonymous,EN,1,1,2,2,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2,2,2,2,-2,2,21,21,21,15,15,21,21,21,21,2,3,1,5,5,5,5,1,1,1,4,1,1,1,28,2,,1,1,1,,7,1,,0,1,trusting medical advice and summary,3,High,0,YS4D2XGCQ2DD
2024-12-04 13:42,2024-12-04 13:52,0,100,597,1,2024-12-04 13:52,R_1v6ddKb3uZ2Ns29,anonymous,EN,1,1,1,1,1,36,16,70,35,66,61,81,74,80,57,72,81,75,70,47,31,44,36,41,31,39,31,39,30,26,36,100,0,0,0,1,1,1,0,18,18,19,18,19,20,19,20,17,1,2,1,5,4,4,2,2,2,4,2,2,2,2,28,2,,1,1,1,,7,1,,0,1,The study was about AI use in the scientific world.,1,Medium,0,DLL4AYM97PTE
2024-12-04 15:40,2024-12-04 15:53,0,100,780,1,2024-12-04 15:53,R_3r322aMNK0r8vPY,anonymous,EN,1,1,6,1,1,75,23,68,79,75,86,70,74,74,68,74,78,82,82,25,25,10,19,18,5,27,23,27,37,21,23,100,0,2,1,2,1,-1,1,20,20,19,16,16,17,20,20,21,1,1,"1,4",5,5,4,4,2,2,5,5,5,4,4,44,3,,2,1,1,,7,1,,0,1,Perceptions of Communicated Information,3,Low,0,AXBSVN6M84FS
2024-12-06 11:31,2024-12-06 11:33,0,100,161,1,2024-12-06 11:33,R_5O8NjmnwcddFaJo,anonymous,EN,1,1,2,2,1,27,76,37,56,64,61,74,71,4,70,32,29,73,71,74,16,28,77,60,29,31,16,60,11,6,74,100,0,0,0,1,1,-2,0,19,19,19,16,19,19,20,19,20,5,4,1,4,4,4,2,2,2,4,4,4,4,2,46,2,,1,1,1,,6,1,,0,1,,0,High,0,LXRFDVU8FA5T
2024-12-06 11:31,2024-12-06 11:35,0,100,252,1,2024-12-06 11:35,R_3MmWQp6UBvAQ98Q,anonymous,EN,1,1,1,1,1,12,5,3,0,21,82,74,76,69,74,79,71,77,68,33,30,32,69,100,81,77,100,61,100,29,8,100,0,1,-1,0,1,-1,1,18,19,15,18,15,16,20,19,15,2,3,"1,2,3",4,5,4,1,5,5,4,4,4,4,4,27,2,,1,1,1,,7,1,,0,1,Evaluating an AI agents evaluation of a drug.,1,Medium,0,C35BNEPXNSQU
2024-12-06 11:31,2024-12-06 11:35,0,100,248,1,2024-12-06 11:35,R_7FsUKW5VPDNZnNY,anonymous,EN,1,1,2,2,1,70,73,91,88,88,77,75,75,68,99,95,100,86,88,4,1,29,3,19,7,7,17,12,8,12,11,100,0,0,1,1,1,-2,0,19,19,20,16,16,20,19,20,19,2,7,1,5,5,4,2,2,2,4,1,1,1,1,29,3,,2,1,1,,7,1,,0,1,perspectives on AI,1,High,0,YSYRFRCYXY6U
2024-12-06 11:31,2024-12-06 11:36,0,100,261,1,2024-12-06 11:36,R_31jl8XJFqraJner,anonymous,EN,1,1,1,1,1,68,62,50,50,87,86,50,85,62,63,80,63,64,67,20,32,56,42,29,31,50,27,50,42,50,13,100,0,0,0,2,1,-1,1,20,18,19,16,18,20,16,19,18,4,5,"1,4",4,4,4,2,2,2,2,2,1,2,1,29,1,,1,1,1,,6,1,,0,1,I think this survey is about our trust of AI,1,Medium,0,YTP8RZGFE9H9
2024-12-06 11:31,2024-12-06 11:36,0,100,304,1,2024-12-06 11:36,R_52tGjdB2g6Ci757,anonymous,EN,1,1,2,2,1,86,97,100,100,100,91,80,85,93,100,100,100,86,93,0,0,0,2,16,0,31,9,0,17,2,17,100,0,2,1,2,2,-2,1,20,21,20,16,16,21,21,20,20,7,2,1,1,2,2,2,4,5,2,3,2,4,4,39,3,,2,1,1,,7,1,,0,1,Whether or not people trust AI ,1,High,0,DKPH7NUQ239W
2024-12-06 11:31,2024-12-06 11:37,0,100,355,1,2024-12-06 11:37,R_5RpwvK4jAYjKDOp,anonymous,EN,1,1,1,1,1,68,2,8,1,65,84,86,78,79,89,97,92,95,89,25,5,6,13,10,18,47,14,49,46,20,40,100,0,2,2,2,2,-1,1,19,20,20,16,16,20,20,19,20,7,5,1,2,4,2,2,2,4,4,1,1,1,1,43,2,,1,1,1,,7,1,,0,1,This study was about trusting AI information.,1,Medium,0,9L7W6ERLL3G7
2024-12-06 11:31,2024-12-06 11:37,0,100,357,1,2024-12-06 11:37,R_3PYNJd2HsmpMRhz,anonymous,EN,1,1,1,1,1,66,35,66,50,64,50,50,73,50,70,73,50,86,72,30,15,50,50,50,50,50,50,50,50,50,50,100,0,0,0,1,1,-1,1,18,19,20,18,19,20,20,19,17,2,7,"1,4",4,4,4,2,2,3,3,1,1,3,1,72,3,,2,1,1,,8,1,,0,1,"This study is about having an AI chatbot summarize scientific information in a logical, understandable way.",1,Medium,0,TSTK5UMTVKQH
2024-12-06 11:30,2024-12-06 11:37,0,100,383,1,2024-12-06 11:37,R_3q3GoKLvM9C8VAs,anonymous,EN,1,1,6,1,1,11,3,0,0,87,67,91,84,93,97,94,90,95,90,12,11,9,4,16,7,14,8,14,17,12,16,100,0,1,1,1,1,-2,2,20,21,20,16,16,21,20,20,19,3,5,"1,4",5,5,5,2,1,2,3,2,1,1,4,40,2,,1,1,1,,7,1,,0,1,How much we trust scientific information provided by an AI versus a real person.,1,Low,0,XCXF4HXWV49W
2024-12-06 11:30,2024-12-06 11:37,0,100,398,1,2024-12-06 11:37,R_3ufGtSeamXqs0ff,anonymous,EN,1,1,6,1,1,58,47,67,51,67,58,66,57,59,80,86,64,68,73,28,27,37,36,41,28,39,33,43,29,28,26,100,0,1,1,1,1,0,0,20,20,19,17,18,19,19,19,18,3,3,1,4,5,4,3,2,2,2,2,1,4,3,46,3,,2,1,1,,4,1,,0,1,Our interpretation on AI for summorization purposes,1,Low,0,ERBQWLR3ES9H
2024-12-06 11:30,2024-12-06 11:37,0,100,409,1,2024-12-06 11:37,R_7fvX2CyT2qMx1B1,anonymous,EN,1,1,6,1,1,11,0,0,0,29,50,41,45,36,17,0,25,0,44,100,23,100,100,74,46,52,52,76,68,58,57,100,0,-1,-2,2,1,1,-1,18,15,17,19,21,19,15,15,16,8,2,8,1,1,3,1,4,4,5,1,1,1,1,34,2,,1,1,1,,6,1,,0,1,I think the study is testing if people find information written by an AI more or less trustworthy than information from a human.,1,Low,0,BJGM8BWQDQEU
2024-12-06 11:30,2024-12-06 11:38,0,100,442,1,2024-12-06 11:38,R_6rYfciaUOrR5bjp,anonymous,EN,1,1,2,2,1,100,100,100,100,94,100,61,100,91,100,100,81,100,100,0,0,0,0,0,16,8,0,23,0,14,0,100,0,0,1,2,2,-1,1,18,21,21,16,16,21,20,21,15,3,4,"1,4,7",5,4,5,1,1,3,4,1,1,1,1,30,2,,1,1,1,,4,1,,0,1,How people's opinions about a piece of text change depending on if they believe it was written by a person or an AI.,1,High,0,SJ8M3SZNQ5QF
2024-12-06 11:31,2024-12-06 11:38,0,100,426,1,2024-12-06 11:38,R_7LXxlBAOwUVCPIh,anonymous,EN,1,1,2,2,1,87,100,68,100,52,86,73,69,58,68,87,75,100,66,0,0,15,11,27,21,48,40,20,24,22,19,100,0,0,1,1,1,0,0,19,20,19,17,19,20,20,19,16,2,7,"1,4,5",4,4,4,2,2,2,2,2,1,2,1,62,2,,1,1,1,,6,1,,0,1,Information delivery and AI perhaps,1,High,0,DLSWG7B5WFLK
2024-12-06 11:32,2024-12-06 11:38,0,100,334,1,2024-12-06 11:38,R_3Ls6nK8svHtZbtn,anonymous,EN,1,1,2,2,1,50,50,100,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,100,0,0,0,0,0,1,-1,16,15,16,20,21,16,15,16,15,1,8,"1,2,4",2,2,2,2,2,2,2,3,2,2,2,60,2,,1,1,1,,7,1,,0,1,no idea,5,High,0,B3NYYUQDXAV7
2024-12-06 11:33,2024-12-06 11:38,0,100,303,1,2024-12-06 11:38,R_3FRkKxMVGbq6elZ,anonymous,EN,1,1,6,1,1,66,73,73,39,75,78,71,70,73,81,72,58,71,72,34,37,17,23,37,43,23,20,20,32,21,15,100,41,1,1,1,1,1,1,18,18,18,18,18,18,18,18,18,7,7,"3,4",3,3,3,3,3,3,3,3,3,3,3,34,3,,2,1,1,,4,1,,0,1,a.i service,1,Low,0,8PU6BBNVD3RR
2024-12-06 11:30,2024-12-06 11:38,0,100,463,1,2024-12-06 11:38,R_3law9NOQPeHmMoY,anonymous,EN,1,1,2,2,1,84,84,90,85,70,82,69,90,70,89,96,88,95,86,0,2,17,2,26,25,16,26,23,22,9,12,100,0,0,0,1,1,0,0,18,16,18,19,20,21,19,19,19,3,3,1,4,4,3,1,3,4,1,1,1,1,1,35,3,,2,1,1,,7,1,,0,1,impression of the author of a science blog,3,High,0,C8HD9ZAMCTZN
2024-12-06 11:31,2024-12-06 11:38,0,100,426,1,2024-12-06 11:38,R_7ietJn1gcVZB6tT,anonymous,EN,1,1,6,1,1,51,29,53,49,61,94,100,85,69,93,81,92,86,90,27,5,10,20,6,0,6,9,7,13,6,12,100,0,-1,-1,1,0,-2,-2,19,17,20,16,16,20,17,17,19,7,2,1,3,4,4,2,1,2,4,2,2,2,2,69,3,,2,1,1,,8,1,,0,1,Whether we can learn from articles written by AI,1,Low,0,2LB4XBT8N4JC
2024-12-06 11:31,2024-12-06 11:38,0,100,424,1,2024-12-06 11:38,R_5OPgXGAtqGvlrMY,anonymous,EN,1,1,6,1,1,50,25,30,27,72,50,50,67,50,83,50,63,72,82,34,21,50,26,50,31,50,10,50,35,30,50,100,0,1,1,1,1,-1,1,20,20,20,16,17,21,19,19,19,7,2,"1,3",4,4,4,2,3,3,4,1,1,1,2,61,3,,2,1,1,,7,1,,0,2,how learning that an author is AI affects the way we process information,1,Low,0,G8SGUD7N4N5T
2024-12-06 11:33,2024-12-06 11:38,0,100,321,1,2024-12-06 11:38,R_3RyklziG887SUNt,anonymous,EN,1,1,2,2,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2,2,2,2,-2,2,18,17,18,18,18,18,21,18,21,7,8,1,1,1,1,1,1,1,1,1,1,1,1,33,3,,2,1,1,,8,1,,0,1,The readability of the essay ,3,High,0,8M2LMABYHVQT
2024-12-06 11:31,2024-12-06 11:38,0,100,443,1,2024-12-06 11:38,R_73vzfrFhCfz9ulK,anonymous,EN,1,1,6,1,1,51,57,51,51,65,74,50,73,65,73,66,61,62,51,44,33,60,31,41,51,36,39,51,50,35,44,100,0,0,0,0,1,-2,1,18,18,18,18,18,18,19,19,18,3,2,1,4,4,4,4,1,1,2,3,3,2,3,27,2,,1,1,1,,7,1,,0,1,I guess it was about how well could an AI write a professional article,1,Low,0,RSAPXZAATXNJ
2024-12-06 11:31,2024-12-06 11:38,0,100,433,1,2024-12-06 11:38,R_7UbFrB4SzO31Dhw,anonymous,EN,1,1,2,2,1,81,100,100,100,74,76,67,69,65,100,87,100,86,95,6,0,0,0,6,5,37,23,31,11,0,24,100,0,1,1,1,1,0,0,19,20,19,17,17,20,19,20,17,6,7,"1,4",4,4,5,2,2,2,3,3,1,2,2,57,2,,1,1,1,,7,1,,0,1,To determine how you judge AI or human writers.,1,High,0,AWBSPTCBHTL9
2024-12-06 11:31,2024-12-06 11:38,0,100,428,1,2024-12-06 11:38,R_71HOVktfaY6Bi8T,anonymous,EN,1,1,1,1,1,22,0,23,0,26,50,50,50,50,50,50,50,50,50,50,50,50,85,50,50,50,50,50,50,50,48,100,0,0,0,0,0,-1,1,16,15,17,20,18,17,16,17,15,2,4,1,1,2,1,1,3,4,1,1,1,1,3,55,3,,2,1,1,,4,1,,0,1,I am not really sure,5,Medium,1,GHPCUG623EYQ
2024-12-06 11:33,2024-12-06 11:39,0,100,355,1,2024-12-06 11:39,R_14OuOOVcPgv6WpJ,anonymous,EN,1,1,1,1,1,0,0,0,0,0,21,21,0,0,10,10,0,0,24,67,100,69,100,100,67,100,75,100,87,88,100,100,0,1,-1,2,0,1,-1,18,19,17,19,21,20,15,15,15,6,4,"1,3,4",2,1,1,1,4,5,4,1,1,2,1,55,3,,2,1,1,,4,1,,0,1,Examining how different authors (human or AI) affects perception of the truthfulness of reports on new science and health research.,1,Medium,0,PXM84UBYQQXH
2024-12-06 11:34,2024-12-06 11:39,0,100,286,1,2024-12-06 11:39,R_6b3LN1p4E5Wtisg,anonymous,EN,1,1,1,1,1,87,75,59,62,83,66,88,72,90,92,86,91,98,96,17,18,14,20,33,20,14,24,12,13,20,29,100,0,2,1,2,1,-1,0,20,21,20,16,16,20,19,20,20,3,3,"1,3,4",5,4,4,2,1,2,4,3,1,3,4,32,2,,1,1,1,,8,1,,0,1,Attitudes on AI ,1,Medium,0,4U2HMRLWEM46
2024-12-06 11:32,2024-12-06 11:39,0,100,376,1,2024-12-06 11:39,R_6Y68yrkuhVXGrCE,anonymous,EN,1,1,6,1,1,0,0,0,0,61,19,50,54,54,100,100,100,100,100,0,0,0,0,100,16,0,0,51,0,51,7,100,0,1,1,2,0,0,0,15,15,15,21,18,15,17,15,19,2,3,"1,2",4,2,4,1,5,5,5,1,1,5,5,39,3,,2,1,1,,7,1,,0,1,I think this study is about one's perceptions on AI and how that changes based on the article itself ,1,Low,0,TBDBRTRNQ67C
2024-12-06 11:33,2024-12-06 11:39,0,100,367,1,2024-12-06 11:39,R_1gWHujw9xeC61P3,anonymous,EN,1,1,2,2,1,100,100,100,100,100,98,100,93,91,100,100,100,100,100,0,0,0,0,0,9,4,0,8,0,0,0,100,0,0,1,2,2,0,0,18,21,18,20,21,21,21,21,15,1,2,"1,4",5,5,5,1,1,4,4,4,1,3,1,52,2,,1,1,1,,7,1,,0,1,Determining what I thought of a scientific article that summarized a difficult topic.,3,High,0,YUDU44RMSNKP
2024-12-06 11:33,2024-12-06 11:39,0,100,357,1,2024-12-06 11:39,R_7m1xY0yevVcPJMI,anonymous,EN,1,1,2,2,1,62,100,100,100,100,76,62,75,62,90,100,77,100,81,0,21,29,10,0,0,28,0,30,0,18,38,100,0,2,2,2,2,-1,1,21,21,21,15,16,21,21,20,20,6,7,"1,3",4,4,4,1,1,1,1,4,1,1,1,36,3,,1,1,1,,7,1,,0,1,How I respond to the article based on whether it's written by a human author or AI.,1,High,0,2AWPJ9NRL2ZB
2024-12-06 11:31,2024-12-06 11:39,0,100,493,1,2024-12-06 11:39,R_7Y6qZfjybk1W2Bj,anonymous,EN,1,1,1,1,1,38,14,0,6,50,74,73,79,79,76,71,64,79,87,38,0,38,42,50,13,50,40,51,49,33,50,100,0,0,0,1,1,-1,1,18,19,19,18,18,20,17,17,17,7,6,1,2,2,2,2,3,4,3,1,1,1,1,53,3,,2,1,1,,7,1,,0,1,About how much people rely on AI?,1,Medium,0,9DN4YBBS6YL7
2024-12-06 11:32,2024-12-06 11:39,0,100,445,1,2024-12-06 11:39,R_1CUuiVlmz7TnKWl,anonymous,EN,1,1,6,1,1,69,64,88,64,92,92,83,95,91,95,93,95,91,90,10,12,30,13,9,18,16,11,21,20,19,9,100,0,1,0,1,2,0,1,20,21,20,16,17,21,21,21,18,3,5,1,4,5,4,4,3,4,1,1,1,1,1,50,2,,1,1,1,,7,1,,0,1,thoughts on using AI,1,Low,0,HWG2BRW7AB32
